CamLab data acquisition and device control system: https://github.com/sas229/CamLab
Test name: junk
Date: 2022-02-25
Time: 21:32:04

Slopes:	1.0	1.0	 1 	 1 	 1 	 1
Offsets:	0.0	0.0	 0 	 0 	 0 	 0

Channel:	AIN0 [AMY]	AIN1 [AMY]	C1 [AMY]	C1 [AMY]	C1 [AMY]	C1 [AMY]

Time (s)	Ch_1 (V)	Ch_2 (V)	 Position SP (mm)	 Position PV (mm)	 Direction (-)	 Speed (mm/s)
   0.590	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.600	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.610	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.620	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.630	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.640	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.650	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.660	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.670	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.680	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.690	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.700	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.710	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.720	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.730	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.740	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.750	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.760	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.770	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.780	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.790	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.800	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.810	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.820	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.830	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.840	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.850	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.860	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.870	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.880	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.890	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.900	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.910	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.920	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.930	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.940	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.950	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.960	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.970	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.980	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   0.990	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.000	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.010	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.020	   0.014	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.030	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.040	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.050	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.060	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.070	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.080	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.090	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.100	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.110	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.120	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.130	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.140	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.150	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.160	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.170	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.180	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.190	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.200	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.210	   0.013	   0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.220	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.230	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.240	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.250	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.260	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.270	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.280	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.290	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.300	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.310	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.320	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.330	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.340	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.350	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.360	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.370	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.380	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.390	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.400	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.410	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.420	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.430	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.440	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.450	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.460	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.470	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.480	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.490	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.500	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.510	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.520	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.530	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.540	   0.014	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.550	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.560	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.570	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.580	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.590	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.600	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.610	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.620	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.630	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.640	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.650	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.660	   0.014	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.670	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.680	   0.014	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.690	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.700	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.710	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.720	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.730	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.740	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.750	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.760	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.770	   0.013	   0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.780	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.790	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.800	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.810	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.820	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.830	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.840	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.850	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.860	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.870	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.880	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.890	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.900	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.910	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.920	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.930	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.940	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.950	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.960	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.970	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.980	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   1.990	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.000	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.010	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.020	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.030	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.040	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.050	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.060	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.070	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.080	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.090	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.100	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.110	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.120	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.130	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.140	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.150	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.160	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.170	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.180	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.190	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.200	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.210	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.220	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.230	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.240	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.250	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.260	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.270	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.280	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.290	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.300	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.310	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.320	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.330	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.340	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.350	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.360	   0.014	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.370	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.380	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.390	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.400	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.410	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.420	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.430	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.440	   0.014	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.450	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.460	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.470	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.480	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.490	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.500	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.510	   0.013	  -0.001	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.520	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.530	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.540	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.550	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.560	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.570	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.580	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.590	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.600	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.610	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.620	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.630	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.640	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.650	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.660	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.670	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.680	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.690	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.700	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.710	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.720	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.730	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.740	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.750	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.760	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.770	   0.014	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.780	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.790	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.800	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.810	   0.012	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.820	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.830	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.840	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.850	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.860	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.870	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.880	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.890	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.900	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.910	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.920	   0.012	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.930	   0.013	   0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
   2.940	   0.013	  -0.000	   0.000	   0.000	   1.000	   3.000	   0.000	   0.000
